
G = Sp(6, 2),  |G| = 1451520
    O(7,2)

Sp(6, 2)-conjugacy classes:  1369
Total subgroups:               11094174

Isomorphism classes  (Sp(6, 2)-conjugacy):

  Isomorphism type                Order   Conj.classes  #Subgroups  Name
  --------------------------------------------------------------------------
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(16, 3)  (order 16, class size 11340, (C4 x C2) : C2)
    g1 = [0, 1, 0, 0, 0, 1]
         [1, 1, 1, 0, 1, 0]
         [1, 0, 0, 0, 1, 1]
         [1, 0, 1, 1, 1, 0]
         [0, 0, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
    g2 = [1, 0, 0, 0, 0, 1]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [1, 1, 0, 0, 1, 1]
         [1, 0, 1, 0, 1, 0]

  SmallGroup(16, 11)  (order 16, class size 11340, C2 x D8)
    g1 = [1, 1, 1, 1, 1, 1]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 0, 0]
         [1, 0, 0, 0, 1, 0]
         [0, 1, 1, 1, 1, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]
    g3 = [1, 1, 1, 1, 1, 1]
         [0, 0, 0, 1, 0, 1]
         [0, 1, 0, 1, 1, 1]
         [0, 1, 0, 0, 0, 1]
         [0, 1, 1, 1, 0, 1]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [1, 1, 0, 0, 0, 1]
         [1, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 1, 0]
         [1, 1, 0, 0, 1, 0]
         [1, 0, 0, 0, 0, 0]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 0, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 0, 0, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 0, 0, 1, 0]
    g2 = [1, 1, 0, 0, 0, 1]
         [1, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 1, 0]
         [1, 1, 0, 0, 1, 0]
         [1, 0, 0, 0, 0, 0]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 1, 1, 0, 0]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [1, 0, 0, 0, 0, 0]
         [1, 1, 0, 1, 1, 0]
         [1, 0, 1, 1, 1, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [0, 0, 0, 1, 1, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 0, 0, 0, 0, 1]
         [1, 1, 0, 0, 0, 1]
    g2 = [1, 1, 1, 1, 1, 1]
         [0, 0, 1, 1, 1, 1]
         [0, 1, 1, 0, 1, 1]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 0, 1, 1, 0]
         [1, 0, 1, 0, 1, 0]
    g3 = [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [1, 0, 1, 0, 1, 1]
         [0, 1, 1, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 1, 1, 1, 1]
         [0, 0, 0, 0, 1, 0]
         [0, 0, 0, 0, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 1, 0, 1, 1, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 1, 0]
         [0, 0, 1, 0, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]
    g3 = [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 1, 1, 0, 0, 1]
         [1, 0, 1, 0, 1, 0]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 1, 0]
         [0, 0, 1, 0, 0, 1]
    g2 = [0, 1, 1, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 1]
         [0, 1, 1, 0, 0, 1]
         [1, 0, 0, 0, 1, 0]
    g3 = [0, 0, 1, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 0, 1, 1, 1, 1]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 1, 0, 1, 0]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [0, 1, 1, 0, 1, 0]
    g2 = [1, 0, 1, 1, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 1, 1, 0, 1, 1]
         [0, 1, 0, 1, 1, 1]
         [0, 0, 1, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 0, 1, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [1, 1, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 1]
         [0, 1, 1, 1, 1, 0]
         [0, 0, 0, 1, 1, 0]
    g2 = [1, 1, 0, 0, 0, 1]
         [1, 0, 1, 0, 1, 0]
         [0, 1, 0, 0, 1, 1]
         [1, 0, 0, 1, 0, 1]
         [1, 1, 0, 1, 0, 1]
         [1, 1, 1, 1, 0, 0]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [1, 1, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [1, 0, 1, 1, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [1, 1, 1, 0, 0, 1]
    g2 = [0, 0, 0, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 0, 1]
         [1, 0, 0, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [0, 1, 0, 1, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [1, 0, 1, 1, 1, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 1, 1, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [1, 1, 0, 1, 1, 0]
         [1, 0, 1, 1, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 0, 0, 1, 1, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 0, 0, 1, 0, 1]
         [1, 0, 1, 1, 1, 0]
         [0, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 1, 1, 1, 1]
         [0, 0, 1, 0, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]
    g3 = [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 1, 1, 0, 0, 1]
         [1, 0, 1, 0, 1, 0]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 0, 0, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 0, 1, 0, 1, 0]
         [1, 0, 1, 0, 1, 0]
    g2 = [1, 0, 1, 0, 0, 0]
         [0, 1, 1, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 1, 1]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 0, 0, 1, 1, 0]
         [0, 1, 1, 0, 1, 1]
         [1, 0, 0, 1, 0, 1]
         [1, 0, 0, 0, 1, 0]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 1, 1, 0, 0]
    g2 = [1, 0, 1, 1, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 0, 1, 0, 1]
         [1, 0, 1, 0, 0, 1]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 1, 0, 1]
    g3 = [0, 0, 1, 0, 1, 0]
         [0, 1, 0, 1, 1, 1]
         [0, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 1, 0]
         [1, 1, 1, 1, 0, 1]
         [0, 1, 0, 0, 1, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [0, 1, 1, 0, 1, 0]
    g2 = [1, 1, 1, 1, 1, 1]
         [0, 0, 1, 1, 1, 1]
         [0, 1, 1, 0, 1, 1]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 0, 1, 1, 0]
         [1, 0, 1, 0, 1, 0]
    g3 = [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 0, 0, 0, 0, 1]
         [1, 1, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [1, 0, 0, 0, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 1, 0]
         [1, 0, 0, 1, 0, 0]
         [0, 1, 1, 0, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [0, 1, 0, 1, 0, 1]
    g2 = [0, 1, 0, 1, 0, 1]
         [0, 0, 1, 1, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 0, 0, 0, 0]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(16, 11)  (order 16, class size 22680, C2 x D8)
    g1 = [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [0, 1, 1, 0, 1, 0]
    g2 = [1, 0, 1, 1, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 1, 1, 0, 1, 1]
         [0, 1, 0, 1, 1, 1]
         [0, 0, 1, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 0, 0, 0, 1]

  SmallGroup(16, 3)  (order 16, class size 22680, (C4 x C2) : C2)
    g1 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 0, 1, 1]
         [0, 1, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 0]
         [0, 0, 1, 0, 0, 1]
    g2 = [0, 1, 0, 0, 0, 1]
         [1, 1, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 0]
         [0, 1, 1, 0, 0, 0]
         [1, 1, 0, 0, 0, 1]

  SmallGroup(16, 10)  (order 16, class size 22680, C4 x C2 x C2)
    g1 = [0, 0, 0, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 0, 0, 1, 0]
    g2 = [1, 1, 0, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [1, 1, 0, 0, 0, 0]
         [0, 1, 1, 0, 0, 1]
         [1, 1, 0, 1, 0, 0]
         [1, 0, 0, 1, 0, 0]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(16, 8)  (order 16, class size 22680, QD16)
    g1 = [0, 0, 1, 0, 1, 0]
         [1, 0, 0, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 1, 0]
    g2 = [1, 1, 0, 0, 1, 0]
         [0, 1, 0, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 0, 1]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 0, 0, 1, 0]

  SmallGroup(16, 7)  (order 16, class size 22680, D16)
    g1 = [0, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 0, 1]
         [1, 1, 1, 0, 0, 1]
         [0, 0, 0, 1, 0, 0]
         [0, 0, 0, 1, 0, 1]
         [0, 0, 0, 1, 1, 0]
    g2 = [0, 0, 0, 0, 0, 1]
         [0, 1, 0, 1, 0, 1]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 1, 0, 0, 0]
         [1, 1, 1, 0, 0, 0]

  SmallGroup(16, 7)  (order 16, class size 22680, D16)
    g1 = [0, 1, 1, 1, 0, 0]
         [1, 0, 1, 1, 0, 0]
         [1, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 0, 0, 1]
         [1, 0, 1, 1, 1, 0]
    g2 = [0, 0, 1, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [1, 1, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 1]
         [0, 1, 1, 1, 1, 0]
         [0, 0, 0, 1, 1, 0]

  SmallGroup(16, 7)  (order 16, class size 22680, D16)
    g1 = [1, 0, 1, 1, 1, 1]
         [0, 1, 1, 1, 1, 1]
         [0, 1, 0, 0, 1, 1]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 1, 0, 1, 0]
         [0, 0, 1, 1, 0, 1]
    g2 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [1, 0, 0, 0, 1, 1]
         [0, 1, 1, 0, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [1, 1, 0, 1, 1, 0]

  SmallGroup(16, 8)  (order 16, class size 22680, QD16)
    g1 = [1, 0, 0, 1, 1, 1]
         [1, 0, 1, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 0, 0, 1, 0, 1]
         [0, 0, 1, 0, 0, 1]
         [1, 1, 0, 1, 0, 1]
    g2 = [1, 0, 1, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [0, 1, 1, 0, 1, 1]
         [1, 1, 0, 1, 1, 1]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(16, 8)  (order 16, class size 22680, QD16)
    g1 = [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 0, 1]
         [1, 0, 0, 0, 1, 1]
         [0, 0, 0, 1, 0, 1]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 1, 0, 0, 1]
    g2 = [0, 0, 0, 1, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [1, 0, 0, 0, 0, 1]
         [1, 0, 0, 0, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [0, 0, 1, 1, 0, 0]

  SmallGroup(16, 7)  (order 16, class size 22680, D16)
    g1 = [0, 0, 0, 1, 1, 1]
         [0, 1, 1, 0, 1, 1]
         [1, 1, 0, 0, 0, 1]
         [0, 1, 1, 0, 1, 0]
         [1, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 0, 0]
    g2 = [1, 1, 1, 1, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 1, 1, 1]
         [1, 1, 1, 0, 1, 0]
         [1, 0, 1, 0, 0, 0]
         [1, 1, 0, 0, 1, 0]

  SmallGroup(16, 8)  (order 16, class size 22680, QD16)
    g1 = [0, 0, 0, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 1]
         [1, 1, 0, 0, 1, 0]
         [0, 1, 1, 0, 1, 0]
    g2 = [0, 1, 0, 1, 1, 0]
         [1, 0, 1, 1, 1, 0]
         [0, 1, 0, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 1, 0, 0]
         [1, 0, 0, 0, 1, 0]

  SmallGroup(18, 4)  (order 18, class size 3360, (C3 x C3) : C2)
    g1 = [0, 0, 0, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]
         [1, 1, 1, 1, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 0, 0, 0, 1, 0]
         [1, 1, 0, 1, 0, 1]
    g3 = [1, 1, 1, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 1, 1, 1, 1]
         [1, 1, 0, 1, 1, 0]
         [1, 0, 1, 1, 1, 0]

  SmallGroup(18, 4)  (order 18, class size 6720, (C3 x C3) : C2)
    g1 = [0, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 0, 0]
         [1, 0, 1, 1, 0, 1]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 1, 0, 1, 0]
         [0, 1, 0, 0, 1, 0]
    g2 = [1, 0, 1, 1, 0, 1]
         [1, 1, 0, 0, 1, 1]
         [1, 0, 0, 1, 1, 0]
         [1, 0, 1, 0, 1, 0]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 0, 0, 1, 0]
    g3 = [1, 1, 0, 1, 1, 1]
         [0, 0, 0, 1, 1, 1]
         [0, 1, 1, 0, 1, 1]
         [0, 0, 0, 1, 0, 0]
         [1, 0, 0, 1, 0, 1]
         [1, 1, 0, 0, 0, 1]

  SmallGroup(18, 3)  (order 18, class size 6720, C3 x S3)
    g1 = [0, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 0, 0]
         [1, 0, 1, 1, 0, 1]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 1, 0, 1, 0]
         [0, 1, 0, 0, 1, 0]
    g2 = [1, 1, 0, 1, 1, 1]
         [0, 0, 1, 0, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 1, 0, 0, 1]
         [1, 0, 0, 1, 0, 1]
         [1, 1, 1, 1, 0, 0]

  SmallGroup(18, 3)  (order 18, class size 6720, C3 x S3)
    g1 = [1, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 1, 1, 1, 1, 1]
         [1, 0, 0, 0, 0, 0]
         [1, 0, 0, 0, 1, 0]
         [0, 0, 1, 1, 0, 0]
    g2 = [1, 0, 0, 0, 0, 0]
         [1, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 1, 0]
         [1, 1, 1, 0, 0, 0]
         [1, 1, 1, 0, 1, 1]

  SmallGroup(18, 3)  (order 18, class size 6720, C3 x S3)
    g1 = [1, 1, 0, 0, 0, 1]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 1, 0]
         [1, 0, 0, 0, 0, 0]
    g2 = [0, 1, 0, 1, 1, 1]
         [1, 1, 0, 1, 0, 0]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 0, 0]

  SmallGroup(18, 3)  (order 18, class size 6720, C3 x S3)
    g1 = [0, 0, 0, 1, 0, 1]
         [0, 1, 0, 0, 0, 0]
         [1, 0, 1, 1, 0, 1]
         [0, 0, 0, 1, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 0, 1, 0, 0]
    g2 = [0, 0, 1, 1, 1, 1]
         [0, 1, 0, 1, 1, 1]
         [1, 1, 1, 1, 1, 1]
         [1, 1, 0, 0, 0, 1]
         [0, 0, 1, 1, 0, 0]
         [1, 0, 1, 1, 0, 1]

  SmallGroup(18, 4)  (order 18, class size 10080, (C3 x C3) : C2)
    g1 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 0, 1, 0, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 0, 0, 0, 1, 0]
         [1, 1, 0, 1, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 1, 1, 0, 0, 0]
         [1, 1, 1, 0, 1, 1]
    g3 = [0, 1, 0, 1, 1, 1]
         [1, 0, 1, 1, 0, 1]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 0, 1, 1, 0, 0]
         [0, 0, 1, 1, 0, 0]

  SmallGroup(18, 5)  (order 18, class size 10080, C6 x C3)
    g1 = [0, 1, 0, 1, 0, 0]
         [1, 0, 1, 1, 1, 1]
         [1, 0, 0, 1, 0, 0]
         [0, 0, 0, 1, 0, 1]
         [0, 1, 0, 0, 0, 0]
         [1, 1, 1, 0, 0, 1]
    g2 = [1, 0, 1, 1, 0, 0]
         [0, 0, 1, 0, 0, 1]
         [0, 0, 0, 0, 1, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [1, 0, 0, 1, 1, 0]

  SmallGroup(18, 4)  (order 18, class size 13440, (C3 x C3) : C2)
    g1 = [0, 1, 0, 0, 1, 0]
         [0, 1, 0, 1, 1, 1]
         [1, 1, 1, 0, 1, 0]
         [1, 0, 1, 1, 0, 0]
         [1, 1, 0, 1, 1, 1]
         [0, 1, 1, 1, 0, 0]
    g2 = [0, 1, 1, 0, 0, 0]
